0 1 2
194 680 2
194 686 16
194 705 62
194 720 48
194 722 54
194 725 5
194 742 14
194 750 10
194 777 17
194 808 11
194 812 65
194 817 1
194 824 89
194 835 69
194 842 22
194 863 89
194 868 66
194 873 37
194 891 17
194 895 36
194 902 22
194 905 99
194 911 17
194 924 68
194 932 27
194 933 38
194 935 3
194 946 84
194 955 85
194 962 5
194 965 54
194 974 60
194 993 35
195 20 56
195 26 2
195 32 26
195 34 26
195 36 34
195 62 99
195 65 7
195 69 49
195 71 47
195 75 37
195 83 13
195 87 63
195 88 44
195 95 81
195 96 47
195 105 61
195 118 40
195 119 98
195 121 92
195 135 10
195 137 15
195 140 51
195 159 68
195 165 8
195 172 34
195 210 74
195 212 74
195 220 79
195 225 99
195 233 9
195 237 93
195 242 37
195 262 71
195 268 20
195 270 44
195 276 8
195 286 79
195 293 15
195 298 26
195 311 77
195 313 85
195 315 98
195 334 21
195 341 40
195 342 97
195 345 15
195 348 70
195 350 35
195 351 81
195 358 49
195 360 11
195 361 7
195 374 79
195 380 65
195 391 29
195 400 65
195 403 15
195 416 26
195 417 55
195 421 57
195 422 3
195 424 32
195 425 72
195 426 19
195 451 64
195 457 24
195 459 85
195 470 28
195 471 7
195 484 33
195 486 38
195 487 18
195 493 23
195 499 48
195 511 82
195 526 1
195 528 44
195 529 82
195 545 7
195 552 19
195 559 83
195 561 46
195 577 85
195 580 74
195 596 76
195 599 33
195 600 78
195 609 7
195 616 12
195 617 28
195 618 28
195 627 60
195 631 66
195 632 40
195 661 14
195 681 31
195 683 50
195 697 8
195 716 2
195 722 66
195 765 48
195 778 26
195 779 24
195 789 31
195 797 47
195 798 7
195 809 40
195 814 69
195 826 25
195 829 62
195 831 32
195 833 20
195 838 29
195 840 62
195 859 27
195 865 9
195 892 20
195 905 84
195 911 45
195 916 27
195 925 65
195 938 95
195 942 8
195 945 45
195 977 51
195 978 48
195 998 84
196 4 46
196 27 52
196 41 78
196 43 32
196 49 55
196 54 57
196 65 95
196 71 20
196 75 14
196 79 16
196 83 8
196 84 46
196 104 73
196 115 8
196 123 5
196 126 18
196 210 15
196 221 66
196 243 44
196 244 93
196 253 13
196 258 43
196 269 27
196 285 8
196 292 47
196 293 19
196 318 84
196 334 44
196 377 56
196 387 80
196 388 82
196 399 18
196 402 69
196 437 41
196 438 45
196 444 5
196 453 25
196 458 27
196 468 73
196 475 63
196 487 60
196 498 53
196 499 83
196 507 41
196 529 58
196 530 88
196 537 92
196 556 59
196 562 38
196 582 1
196 588 79
196 589 41
196 591 65
196 625 44
196 635 86
196 638 67
196 673 58
196 694 65
196 706 53
196 707 29
196 714 34
196 723 22
196 748 80
196 756 66
196 790 9
196 795 96
196 816 86
196 819 9
196 827 6
196 834 6
196 841 96
196 862 11
196 870 20
196 872 62
196 873 85
196 874 30
196 877 95
196 887 29
196 921 1
196 922 49
196 926 29
196 932 26
196 934 97
196 936 17
196 940 95
196 951 66
196 958 27
196 969 98
196 976 17
196 995 33
197 1 20
197 5 79
197 6 60
197 20 100
197 26 14
197 33 34
197 37 45
197 42 81
197 46 34
197 47 51
197 58 43
197 61 18
197 73 98
197 100 22
197 107 99
197 112 73
197 122 54
197 128 96
197 152 31
197 163 79
197 195 37
197 203 22
197 206 64
197 210 58
197 217 75
197 224 94
197 235 87
197 239 82
197 240 56
197 265 58
197 270 56
197 296 87
197 316 59
197 317 94
197 321 80
197 339 91
197 363 23
197 370 73
197 379 12
197 380 59
197 385 76
197 390 57
197 394 86
197 397 35
197 402 47
197 418 73
197 419 31
197 429 4
197 435 70
197 453 79
197 470 63
197 471 74
197 493 63
197 502 63
197 506 73
197 515 27
197 516 57
197 521 66
197 532 100
197 541 58
197 542 72
197 549 7
197 562 47
197 563 94
197 577 37
197 599 6
197 603 31
197 609 1
197 618 81
197 623 61
197 638 37
197 660 53
197 661 90
197 664 90
197 671 20
197 680 34
197 689 19
197 718 63
197 735 86
197 741 25
197 743 77
197 781 53
197 790 18
197 793 9
197 802 80
197 803 72
197 806 27
197 832 93
197 841 66
197 858 84
197 860 92
197 876 80
197 893 22
197 898 80
197 912 5
197 913 94
197 919 77
197 952 91
197 991 63
197 992 9
198 4 10
198 6 17
198 16 95
198 30 50
198 31 13
198 43 43
198 51 67
198 76 79
198 77 20
198 85 17
198 92 70
198 98 54
198 102 35
198 108 89
198 110 10
198 111 6
198 114 75
198 118 34
198 119 41
198 124 58
198 125 32
198 134 31
198 141 23
198 145 55
198 151 78
198 152 73
198 192 9
198 207 5
198 208 96
198 213 26
198 219 1
198 229 29
198 230 38
198 237 40
198 242 91
198 247 30
198 251 53
198 254 8
198 279 82
198 294 34
198 305 26
198 309 68
198 314 48
198 325 65
198 338 43
198 342 97
198 373 91
198 403 15
198 406 81
198 413 38
198 416 35
198 440 17
198 449 43
198 455 58
198 469 60
198 472 3
198 489 60
198 491 12
198 495 64
198 511 2
198 518 42
198 540 48
198 552 60
198 569 70
198 573 51
198 582 48
198 588 22
198 612 34
198 615 5
198 620 22
198 624 19
198 642 51
198 643 75
198 661 38
198 671 59
198 674 81
198 689 78
198 705 52
198 716 74
198 725 10
198 730 23
198 733 29
198 740 15
198 742 70
198 763 29
198 767 96
198 769 33
198 771 72
198 773 3
198 793 72
198 813 1
198 814 39
198 815 48
198 817 7
198 820 36
198 824 90
198 836 84
198 843 30
198 861 34
198 866 27
198 872 56
198 895 41
198 903 22
198 922 60
198 927 3
198 933 18
198 966 1
198 973 44
198 986 95
198 998 24
199 3 47
199 11 27
199 17 63
199 20 80
199 33 10
199 36 68
199 46 73
199 56 78
199 61 69
199 68 55
199 74 99
199 81 17
199 82 25
199 85 89
199 86 99
199 87 2
199 95 64
199 101 90
199 110 55
199 123 73
199 125 48
199 129 61
199 133 65
199 156 42
199 159 8
199 174 46
199 244 66
199 266 88
199 275 41
199 280 24
199 282 73
199 314 20
199 337 83
199 358 92
199 368 81
199 369 17
199 393 37
199 405 66
199 410 34
199 420 2
199 422 35
199 430 93
199 435 72
199 443 19
199 449 38
199 462 68
199 464 21
199 468 72
199 472 73
199 475 14
199 494 22
199 523 19
199 544 74
199 575 3
199 593 27
199 600 49
199 643 74
199 649 61
199 653 40
199 655 82
199 668 60
199 692 33
199 708 70
199 718 88
199 731 10
199 733 24
199 734 49
199 738 80
199 750 37
199 757 37
199 763 78
199 766 37
199 788 33
199 796 91
199 799 27
199 813 40
199 815 35
199 818 38
199 820 75
199 822 7
199 823 98
199 826 57
199 838 78
199 849 3
199 871 72
199 931 50
199 940 15
199 941 88
199 945 74
199 970 68
199 985 55
200 2 83
200 6 17
200 11 23
200 15 61
200 16 61
200 30 39
200 71 78
200 117 91
200 120 59
200 121 55
200 148 2
200 156 26
200 160 88
200 207 45
200 210 78
200 220 92
200 222 34
200 227 57
200 238 47
200 254 16
200 264 100
200 280 66
200 289 49
200 309 38
200 310 38
200 322 88
200 326 4
200 337 47
200 339 73
200 343 64
200 347 26
200 349 16
200 375 83
200 376 87
200 384 24
200 386 80
200 400 89
200 412 65
200 414 97
200 419 21
200 421 12
200 432 62
200 461 40
200 474 96
200 491 36
200 504 90
200 516 87
200 531 37
200 542 46
200 549 40
200 564 79
200 566 78
200 573 29
200 621 61
200 637 90
200 648 99
200 651 85
200 663 51
200 664 51
200 672 17
200 679 12
200 681 64
200 731 23
200 746 2
200 757 49
200 758 62
200 814 26
200 850 73
200 851 82
200 853 73
200 863 8
200 867 22
200 872 15
200 880 15
200 893 79
200 914 92
200 915 42
200 941 93
200 951 48
200 952 98
200 971 5
200 987 67
201 1 86
201 9 98
201 21 39
201 40 75
201 47 34
201 57 24
201 60 4
201 65 3
201 72 42
201 74 68
201 87 6
201 90 78
201 92 33
201 98 86
201 116 18
201 118 4
201 131 72
201 142 10
201 172 53
201 175 52
201 180 38
201 181 26
201 183 26
201 195 7
201 252 50
201 260 65
201 261 1
201 280 79
201 298 65
201 300 15
201 312 1
201 315 29
201 317 67
201 329 50
201 340 11
201 341 74
201 346 56
201 350 40
201 360 77
201 369 17
201 380 5
201 387 55
201 408 88
201 421 16
201 430 97
201 440 31
201 457 89
201 480 46
201 485 3
201 497 55
201 506 46
201 508 67
201 512 56
201 514 10
201 516 65
201 520 28
201 532 72
201 548 10
201 550 82
201 552 85
201 575 13
201 583 15
201 584 11
201 593 61
201 611 79
201 615 78
201 620 34
201 658 75
201 663 82
201 677 39
201 678 36
201 695 35
201 702 17
201 717 15
201 731 8
201 734 85
201 752 93
201 757 55
201 764 66
201 781 83
201 787 84
201 798 95
201 821 59
201 849 25
201 866 23
201 882 80
201 892 61
201 898 29
201 900 63
201 910 88
201 913 50
201 918 87
201 935 63
201 936 98
201 937 80
201 942 25
201 945 43
201 946 60
201 948 39
201 956 24
201 969 7
201 975 42
201 977 99
201 980 78
201 981 98
201 987 74
201 989 27
202 3 31
202 9 30
202 11 16
202 19 25
202 24 32
202 66 59
202 94 49
202 104 67
202 127 3
202 160 67
202 194 22
202 199 39
202 203 40
202 211 73
202 214 2
202 217 78
202 224 35
202 238 19
202 264 72
202 272 21
202 279 82
202 299 39
202 325 38
202 334 25
202 336 20
202 338 28
202 348 29
202 357 15
202 361 80
202 379 16
202 380 90
202 408 1
202 412 64
202 430 6
202 450 75
202 452 34
202 453 76
202 471 5
202 474 60
202 479 71
202 481 64
202 494 69
202 509 27
202 513 31
202 528 64
202 532 60
202 541 56
202 548 71
202 550 45
202 552 49
202 556 19
202 559 83
202 566 44
202 569 88
202 575 71
202 586 39
202 593 83
202 616 15
202 628 36
202 644 83
202 645 95
202 648 78
202 663 14
202 667 42
202 694 94
202 701 61
202 710 13
202 727 25
202 739 69
202 745 17
202 747 47
202 753 90
202 758 71
202 768 82
202 779 99
202 801 19
202 816 17
202 831 21
202 841 32
202 856 94
202 864 38
202 877 29
202 884 98
202 904 24
202 917 78
202 923 63
202 928 7
202 941 23
202 960 67
202 981 78
202 997 86
203 8 82
203 12 82
203 15 83
203 16 12
203 36 60
203 38 63
203 41 58
203 47 46
203 49 66
203 53 72
203 59 63
203 86 48
203 106 9
203 114 70
203 123 84
203 125 64
203 139 43
203 149 35
203 155 68
203 157 80
203 171 33
203 189 28
203 190 99
203 191 17
203 197 48
203 208 88
203 210 59
203 220 2
203 231 54
203 257 28
203 262 53
203 267 84
203 300 22
203 302 70
203 322 65
203 323 2
203 329 43
203 340 87
203 341 8
203 346 51
203 352 39
203 359 33
203 360 84
203 362 5
203 366 12
203 385 44
203 406 17
203 410 7
203 414 32
203 415 78
203 427 9
203 433 89
203 436 42
203 447 84
203 454 90
203 459 34
203 460 14
203 482 80
203 485 16
203 495 49
203 506 93
203 516 17
203 538 19
203 563 53
203 582 36
203 588 100
203 610 79
203 614 70
203 619 35
203 624 27
203 639 10
203 675 87
203 682 18
203 689 9
203 694 41
203 695 85
203 706 55
203 709 63
203 714 93
203 718 82
203 766 74
203 774 24
203 786 79
203 787 30
203 801 74
203 803 24
203 832 7
203 846 40
203 849 28
203 869 81
203 880 71
203 886 16
203 890 44
203 892 46
203 896 50
203 916 24
203 929 18
203 986 49
203 989 34
204 15 19
204 16 56
204 19 24
204 36 42
204 40 94
204 42 5
204 57 6
204 58 1
204 88 18
204 91 5
204 92 79
204 93 36
204 95 29
204 96 75
204 119 98
204 124 87
204 134 4
204 137 32
204 155 65
204 158 41
204 185 56
204 186 58
204 193 53
204 199 93
204 205 23
204 225 27
204 231 43
204 237 53
204 255 91
204 259 10
204 264 22
204 268 23
204 270 81
204 281 32
204 284 63
204 286 72
204 301 67
204 305 16
204 313 72
204 316 4
204 321 90
204 326 36
204 327 23
204 328 74
204 338 74
204 340 54
204 348 95
204 352 48
204 359 30
204 363 66
204 376 20
204 379 80
204 385 95
204 388 81
204 393 25
204 398 9
204 405 100
204 410 43
204 419 39
204 446 14
204 448 32
204 451 83
204 454 71
204 457 45
204 466 7
204 467 85
204 478 24
204 495 12
204 500 15
204 501 65
204 519 1
204 526 45
204 554 48
204 564 35
204 565 71
204 591 33
204 592 79
204 597 86
204 607 58
204 611 19
204 612 71
204 613 82
204 619 14
204 625 98
204 635 3
204 643 53
204 658 21
204 663 68
204 664 31
204 671 19
204 692 2
204 695 3
204 727 1
204 756 48
204 759 59
204 765 71
204 768 7
204 777 76
204 797 99
204 822 22
204 825 2
204 828 99
204 850 90
204 852 25
204 856 43
204 859 58
204 879 24
204 883 92
204 884 50
204 896 26
204 900 94
204 908 31
204 915 39
204 918 10
204 928 7
204 937 13
204 939 27
204 970 96
204 980 73
204 990 75
205 7 79
205 9 71
205 41 14
205 50 54
205 88 58
205 90 40
205 104 2
205 118 52
205 131 8
205 137 60
205 144 33
205 153 77
205 161 43
205 165 45
205 172 87
205 176 30
205 202 88
205 228 81
205 235 20
205 236 17
205 251 78
205 260 47
205 280 24
205 281 42
205 290 45
205 301 29
205 312 22
205 318 71
205 323 75
205 329 11
205 337 85
205 343 38
205 360 95
205 377 35
205 394 67
205 434 74
205 466 48
205 472 3
205 490 31
205 502 27
205 507 28
205 515 75
205 526 18
205 546 91
205 547 57
205 552 40
205 601 53
205 624 97
205 625 73
205 651 97
205 663 46
205 677 19
205 687 43
205 696 74
205 701 39
205 706 2
205 711 82
205 717 12
205 722 11
205 734 67
205 744 73
205 746 78
205 760 20
205 769 30
205 791 2
205 801 12
205 805 2
205 807 76
205 809 54
205 816 3
205 817 57
205 822 53
205 834 86
205 842 82
205 843 51
205 859 19
205 860 90
205 871 67
205 898 68
205 904 72
205 906 90
205 914 80
205 927 59
205 929 47
205 946 61
205 947 71
205 973 64
205 995 87
206 7 99
206 9 49
206 30 70
206 32 11
206 42 97
206 44 32
206 54 46
206 58 48
206 66 20
206 71 19
206 75 62
206 87 87
206 101 14
206 112 47
206 113 36
206 125 16
206 140 16
206 153 24
206 161 36
206 164 67
206 170 50
206 175 80
206 187 18
206 201 78
206 211 75
206 214 17
206 218 95
206 220 13
206 222 71
206 237 27
206 259 8
206 262 64
206 263 16
206 284 41
206 301 16
206 307 29
206 314 42
206 317 55
206 325 84
206 340 11
206 376 78
206 393 52
206 397 91
206 406 10
206 409 37
206 420 78
206 434 84
206 452 18
206 492 1
206 506 60
206 513 19
206 519 49
206 523 26
206 530 27
206 541 63
206 547 41
206 549 81
206 570 55
206 584 18
206 585 70
206 589 97
206 597 65
206 607 38
206 609 13
206 616 25
206 623 73
206 626 5
206 634 48
206 636 82
206 660 15
206 667 68
206 708 12
206 711 14
206 717 47
206 719 1
206 732 64
206 737 5
206 791 14
206 803 71
206 810 24
206 819 33
206 827 76
206 838 46
206 850 89
206 851 38
206 852 3
206 854 16
206 874 58
206 878 79
206 883 48
206 894 82
206 897 16
206 905 5
206 919 52
206 922 75
206 923 5
206 939 29
206 955 91
206 957 28
206 959 25
206 965 61
206 970 5
206 979 92
206 988 16
206 996 19
206 999 51
207 0 55
207 1 34
207 3 14
207 16 90
207 25 59
207 31 45
207 42 31
207 48 42
207 60 72
207 66 88
207 73 55
207 77 57
207 82 24
207 83 6
207 87 53
207 89 31
207 99 78
207 118 39
207 135 92
207 144 29
207 160 71
207 170 66
207 193 91
207 194 66
207 220 9
207 222 91
207 232 44
207 244 44
207 252 48
207 256 42
207 271 23
207 293 77
207 301 38
207 323 97
207 325 28
207 326 3
207 329 54
207 332 60
207 343 42
207 373 23
207 375 30
207 382 4
207 393 84
207 407 97
207 417 40
207 422 54
207 447 17
207 450 71
207 467 56
207 477 16
207 481 70
207 483 79
207 490 18
207 496 35
207 515 58
207 516 81
207 537 53
207 553 89
207 571 13
207 594 12
207 610 6
207 616 17
207 618 27
207 626 8
207 650 7
207 653 44
207 662 24
207 667 51
207 712 10
207 715 73
207 717 51
207 718 56
207 723 10
207 733 29
207 747 89
207 750 90
207 766 85
207 767 74
207 774 30
207 785 65
207 786 87
207 837 91
207 842 98
207 858 90
207 872 72
207 876 63
207 882 34
207 883 50
207 895 39
207 910 48
207 922 70
207 923 53
207 924 32
207 943 100
207 944 96
207 976 51
207 989 8
207 997 6
208 8 34
208 13 2
208 21 15
208 49 90
208 70 92
208 85 57
208 132 46
208 134 46
208 141 31
208 142 21
208 149 52
208 156 67
208 160 29
208 168 30
208 171 49
208 175 12
208 176 23
208 185 71
208 196 27
208 199 56
208 204 60
208 212 80
208 213 66
208 220 95
208 228 3
208 249 16
208 258 77
208 268 76
208 297 64
208 305 25
208 309 94
208 310 9
208 311 59
208 327 27
208 329 98
208 346 78
208 350 5
208 363 13
208 379 48
208 384 38
208 403 89
208 404 49
208 418 61
208 425 93
208 431 77
208 437 62
208 438 43
208 449 9
208 453 51
208 454 41
208 458 50
208 482 17
208 490 91
208 502 67
208 525 93
208 555 77
208 563 94
208 586 57
208 594 84
208 597 59
208 615 76
208 624 13
208 626 59
208 631 69
208 633 68
208 638 98
208 647 10
208 649 32
208 661 82
208 688 63
208 690 74
208 694 84
208 696 10
208 708 85
208 734 13
208 744 53
208 746 78
208 757 47
208 760 20
208 764 15
208 775 35
208 784 28
208 792 99
208 794 30
208 795 29
208 831 56
208 835 99
208 866 96
208 886 53
208 888 76
208 899 74
208 907 69
208 908 78
208 912 93
208 929 100
208 930 27
208 942 4
208 967 26
208 971 83
208 980 61
209 0 13
209 6 28
209 22 83
209 42 10
209 69 85
209 76 38
209 78 81
209 93 14
209 94 62
209 107 30
209 114 67
209 119 49
209 138 7
209 144 86
209 145 48
209 164 69
209 166 44
209 185 89
209 189 31
209 190 17
209 201 26
209 203 93
209 208 18
209 236 44
209 237 28
209 253 94
209 266 13
209 284 28
209 287 97
209 293 51
209 309 42
209 318 52
209 364 82
209 369 73
209 380 69
209 381 86
209 397 79
209 405 96
209 414 75
209 426 3
209 427 82
209 431 14
209 432 14
209 442 73
209 456 80
209 470 89
209 483 86
209 492 34
209 510 29
209 521 39
209 544 65
209 545 94
209 559 44
209 572 87
209 596 67
209 611 60
209 612 89
209 630 70
209 631 81
209 641 93
209 647 24
209 652 50
209 667 51
209 677 41
209 678 1
209 682 52
209 697 30
209 722 11
209 726 21
209 752 41
209 759 26
209 788 94
209 799 6
209 803 50
209 806 12
209 828 92
209 833 52
209 839 58
209 840 25
209 845 4
209 846 39
209 848 30
209 855 86
209 857 18
209 861 19
209 870 80
209 874 9
209 883 39
209 906 60
209 914 3
209 915 92
209 926 83
209 933 34
209 945 8
209 954 87
209 958 11
209 964 80
210 22 62
210 27 70
210 31 63
210 32 55
210 47 27
210 57 82
210 60 50
210 64 46
210 74 6
210 79 28
210 94 36
210 116 31
210 119 54
210 121 99
210 126 38
210 127 3
210 160 60
210 173 6
210 181 8
210 187 54
210 202 18
210 205 75
210 210 23
210 214 94
210 217 55
210 219 35
210 228 7
210 230 47
210 239 18
210 249 58
210 266 6
210 269 46
210 279 33
210 282 53
210 293 4
210 312 28
210 318 100
210 319 88
210 321 49
210 323 82
210 326 63
210 329 66
210 333 4
210 363 92
210 364 19
210 374 43
210 391 45
210 397 40
210 412 43
210 424 58
210 441 82
210 444 8
210 485 81
210 490 34
210 493 92
210 499 24
210 501 85
210 522 97
210 535 82
210 537 77
210 540 87
210 542 74
210 545 50
210 553 23
210 565 13
210 570 60
210 587 41
210 601 9
210 619 29
210 623 99
210 630 89
210 642 28
210 646 12
210 688 66
210 692 29
210 694 52
210 726 25
210 762 38
210 770 91
210 794 72
210 821 23
210 829 61
210 855 82
210 858 88
210 898 32
210 901 82
210 909 74
210 915 86
210 937 12
210 941 58
210 946 76
210 952 87
210 997 48
211 7 50
211 12 90
211 25 96
211 39 41
211 44 84
211 57 75
211 66 87
211 74 45
211 78 40
211 104 43
211 105 28
211 109 3
211 118 26
211 119 42
211 123 80
211 133 93
211 154 86
211 159 85
211 161 83
211 165 12
211 173 22
211 183 38
211 209 18
211 210 26
211 214 83
211 223 58
211 236 7
211 239 31
211 256 72
211 264 49
211 266 94
211 288 67
211 297 48
211 302 64
211 326 90
211 329 36
211 331 26
211 333 98
211 338 74
211 345 94
211 348 15
211 350 68
211 357 36
211 365 23
211 369 19
211 385 80
211 394 7
211 396 54
211 398 37
211 402 2
211 429 62
211 455 57
211 456 67
211 470 27
211 483 66
211 504 82
211 511 16
211 518 98
211 526 94
211 529 30
211 538 25
211 541 47
211 546 1
211 555 37
211 584 37
211 586 12
211 588 90
211 591 23
211 593 70
211 598 58
211 619 93
211 649 5
211 659 11
211 664 96
211 666 39
211 674 23
211 677 14
211 684 95
211 696 56
211 697 28
211 698 17
211 699 45
211 711 41
211 716 73
211 731 5
211 736 37
211 738 71
211 745 50
211 759 79
211 761 82
211 770 34
211 774 51
211 781 14
211 800 66
211 806 55
211 817 31
211 824 5
211 831 47
211 832 8
211 835 84
211 840 32
211 851 22
211 863 73
211 868 28
211 891 9
211 914 28
211 916 97
211 917 16
211 920 69
211 922 29
211 936 22
211 941 27
211 963 54
211 966 1
211 969 31
211 981 42
211 988 77
211 993 33
212 5 21
212 37 41
212 45 8
212 52 45
212 56 11
212 66 25
212 68 78
212 76 7
212 77 55
212 92 64
212 97 35
212 103 9
212 118 49
212 131 30
212 139 45
212 152 26
212 165 82
212 168 66
212 176 2
212 208 47
212 221 41
212 230 4
212 251 91
212 260 32
212 271 53
212 272 91
212 282 33
212 296 31
212 299 27
212 315 20
212 318 48
212 334 95
212 347 52
212 349 12
212 356 68
212 376 18
212 380 50
212 382 32
212 417 36
212 424 35
212 428 57
212 432 74
212 433 43
212 438 28
212 457 4
212 461 61
212 468 29
212 479 9
212 487 75
212 488 9
212 491 53
212 501 41
212 509 49
212 518 53
212 543 17
212 544 11
212 555 50
212 560 54
212 565 85
212 567 13
212 574 37
212 587 97
212 594 33
212 607 24
212 655 35
212 671 80
212 675 90
212 689 14
212 693 43
212 699 40
212 713 72
212 738 95
212 748 76
212 763 10
212 766 80
212 775 56
212 783 90
212 784 62
212 788 69
212 794 54
212 802 47
212 805 58
212 815 99
212 827 63
212 855 26
212 859 36
